display_name,handle,text,timestamp,permalink,replies,retweets,likes
La Hora Ecuador,@lahoraecuador," Este 17 de octubre, manifestantes indígenas de San Vicente, Saraguro, se reunieron con la gobernadora de Loja, Alexandra Jara, para dialogar sobre demandas nacionales y provinciales. Lee lo que dijo Jara al pedirles que desbloqueen las vías.    ",2025-10-17T18:53:35.000Z,https://x.com/lahoraecuador/status/1979259512960766442,0,0,0
Eustacio,@igorecosmic,"Paro   Nacional   Ecuador  día 25 Un convoy de las fuerzas del orden ingresó a las comunidades de Ilincho Ayllullakta y Chukidel Ayllullakta, en territorio Saraguro, en Loja.  Las autoridades mantienen operativos en la zona, y este movimiento es observado con detenimiento por los sectores comunitarios que",2025-10-17T18:47:42.000Z,https://x.com/igorecosmic/status/1979258033088692544,0,0,0
marlenlasso,@marlenelasso,"  ECUADOR  EN CRISIS | Más de 1 MES de  paro   nacional  desde el 15 de septiembre. La CONAIE lidera las protestas contra medidas del gobierno que afectan a miles de ecuatorianos.
Abro hilo ",2025-10-17T18:08:21.000Z,https://x.com/marlenelasso/status/1979248129946931245,0,0,0
La Hora Ecuador,@lahoraecuador," El presidente Daniel Noboa volvió a defender su medida económica de eliminar el subsidio al diésel, durante un evento en Babahoyo. Lee lo que comentó    ",2025-10-17T18:05:01.000Z,https://x.com/lahoraecuador/status/1979247290402447722,0,0,0
Oswualdo Antonio G.,@oswualdoa,Paro   Nacional  en  Ecuador : Gobierno de Noboa asesina a dirigente indígena y la movilización se amplía,2025-10-17T15:58:49.000Z,https://x.com/oswualdoa/status/1979215530020991275,0,0,0
La Hora Tungurahua,@horatungurahua," Ercilia Castañeda, vicepresidenta de la Conaie, dijo que la organización ratifica que el  paro  2025 mantiene su alcance  nacional  y que aún no se ha tomado ninguna decisión para concluirlo. Lee sus declaraciones    ",2025-10-17T15:58:04.000Z,https://x.com/horatungurahua/status/1979215341537448004,0,0,0
Un Café con JJ,@UnCafeConJJ,El exlegislador Andrés Páez apuntó contra el correismo y sus autoridades locales tras el  Paro   Nacional . #Política   #Ecuador,2025-10-17T15:52:05.000Z,https://x.com/UnCafeConJJ/status/1979213838449877391,0,0,0
La Hora Ecuador,@lahoraecuador," Ercilia Castañeda, vicepresidenta de la Conaie, dijo que la organización ratifica que el  paro  2025 mantiene su alcance  nacional  y que aún no se ha tomado ninguna decisión para concluirlo. Lee sus declaraciones    ",2025-10-17T15:41:20.000Z,https://x.com/lahoraecuador/status/1979211129952891366,0,0,0
Diario Extra,@DiarioExtraEc,"YA NO HAY 'DOLARAZO'    Hasta los 'agachaditos', como se les conoce a los puestos informales de comida económica en  #Guayaquil , han quedado golpeados por el  paro   nacional  en  #Ecuador   y la consecuente subida de precios. Hay dueños de comedores en el suroeste del Puerto",2025-10-17T15:30:24.000Z,https://x.com/DiarioExtraEc/status/1979208381232496642,0,0,0
Noticias Oromar,@noticias_oromar," Noticias Oromar | La Confederación de Nacionalidades Indígenas del  Ecuador , se pronunció tras los acuerdos que dirigentes de Imbabura obtuvieron con el gobierno, en el contexto del  paro   nacional .
Más noticias en  ",2025-10-17T15:23:15.000Z,https://x.com/noticias_oromar/status/1979206579946672458,0,0,0
Oromartv,@oromartv," Noticias Oromar | La Confederación de Nacionalidades Indígenas del  Ecuador , se pronunció tras los acuerdos que dirigentes de Imbabura obtuvieron con el gobierno, en el contexto del  paro   nacional .
Más noticias en  ",2025-10-17T15:22:39.000Z,https://x.com/oromartv/status/1979206429283078413,0,0,0
El Universo,@eluniversocom,El líder indígena de Azuay  #YakuPérez  explica que las asambleas territoriales tienen activas a las bases y analizando los efectos de las medidas económicas  ,2025-10-17T15:15:18.000Z,https://x.com/eluniversocom/status/1979204581474066674,0,0,0
La Hora Tungurahua,@horatungurahua," Aunque el Gobierno se acercó a organizaciones indígenas de Imbabura, el  paro   nacional  continúa. La medida solo terminará si se establece un diálogo directo con el presidente de la Conaie, Marlon Vargas, según un dirigente indígena y un exdirigente.    ",2025-10-17T15:08:41.000Z,https://x.com/horatungurahua/status/1979202914292818032,0,0,0
Achiras,@achirasgiron,"#Ecuador   | El acercamiento entre organizaciones indígenas de Imbabura y el Gobierno no significó el fin del  paro   nacional . La medida solo terminará tras una declaratoria oficial de la Conaie, si el Gobierno dialoga directamente con su presidente, Marlon Vargas.

Lee más:",2025-10-17T15:04:29.000Z,https://x.com/achirasgiron/status/1979201859513422114,0,0,0
La Hora Ecuador,@lahoraecuador," Aunque el Gobierno se acercó a organizaciones indígenas de Imbabura, el  paro   nacional  continúa. La medida solo terminará si se establece un diálogo directo con el presidente de la Conaie, Marlon Vargas, según un dirigente indígena y un exdirigente.    ",2025-10-17T15:00:32.000Z,https://x.com/lahoraecuador/status/1979200864498667812,0,0,0
Pichincha En Vivo,@PichinchaEnVivo,"#Sociedad  | Pese a un supuesto acuerdo entre el Gobierno y dirigentes de Imbabura para el cese del  paro , las protestas continúan en el día 26 del  paro   nacional  en contra de las políticas del Presidente Daniel Noboa. #LaRadioDeLasNoticias  
Los detalles    …",2025-10-17T14:42:29.000Z,https://x.com/PichinchaEnVivo/status/1979196322323255346,0,0,0
La Hora Ecuador,@lahoraecuador,Este 17 de octubre se cumplen 27 días del  paro   nacional  convocado por la Conaie. Los bloqueos viales continúan en cuatro provincias  . Revisa cuáles son    ,2025-10-17T12:15:36.000Z,https://x.com/lahoraecuador/status/1979159359075611081,0,0,0
Ecuavisa Noticias,@EcuavisaInforma," El  paro   nacional  se mantiene en  Ecuador  este viernes 17 de octubre, cuando se cumplen 26 días de protestas y cierres viales. Conozca en dónde se encuentran los bloqueos    ",2025-10-17T12:13:23.000Z,https://x.com/EcuavisaInforma/status/1979158798951465342,0,0,0
Diario Extra,@DiarioExtraEc,"#Ecuador   | ¿Cómo amanecen las vías del país hoy, viernes 17 de octubre de 2025? ¿Continúan los cierres y bloqueos de carreteras por las protestas del  paro   nacional ?  Revísalo en detalle aquí    ",2025-10-17T11:50:11.000Z,https://x.com/DiarioExtraEc/status/1979152961063256278,0,0,0
Frida de la Gasca,@fridayorke,"Por este tuit es que convocaría a reactivar el  paro   nacional  jajaja... Leí este tuit y no puedo creer... Ahora resulta que no hay indígenas en  Ecuador  y según está lógica tampoco en el mundo   y lo peor es la arrogancia con la q dice q el resto es estúpido    Ya nada... Ilustrarse no cuesta tanto, hay que tener curiosidad y ponerle ganas. No son indígenas autóctonos, son descendientes del mestizaje igual que el resto de nosotros. Lo que quieren es vivir por encima de la ley e imponer su voluntad a la fuerza. Pero somos parte de Occidente y el x.com/LeonidasIzaEc/…",2025-10-17T11:50:05.000Z,https://x.com/fridayorke/status/1979152934236455211,0,0,0
ricardo guerrero garcía-herreros,@rickiwarrior,"16 de noviembre referendo propuesto por Noboa para reducir el Congreso, a quién me recuerda?",2025-10-17T11:47:01.000Z,https://x.com/rickiwarrior/status/1979152165802262910,0,0,0
J C,@JOTACE7777,Más que un  Paro   Nacional :  Ecuador  en su encrucijada    …,2025-10-17T11:37:45.000Z,https://x.com/JOTACE7777/status/1979149834092216608,0,0,0
Pie de Página,@PdPagina,"#AbyaYala  | Al día 19 del  Paro   Nacional  en  #Ecuador  , la Alianza de Derechos del  Ecuador  ha documentado 257 vulneraciones a derechos humanos, 101 personas detenidas, 127 heridas, 12 desaparecidas temporalmente y 1 persona fallecida. @GabyRuizMx  Conaie",2025-10-17T11:36:00.000Z,https://x.com/PdPagina/status/1979149390867583429,0,0,0
GK,@GKecuador,"Después de 24 días de  paro   nacional , el gobierno de Noboa llegó a un acuerdo con los movimientos indígenas de la provincia de Imbabura, el epicentro de las movilizaciones. 

¿Se acabó el  paro ? Te explicamos qué pasa.",2025-10-17T11:30:01.000Z,https://x.com/GKecuador/status/1979147885485981723,0,0,0
Willan @bata,@willanRSC,"""La protesta social No es terrorismo"" Paro   nacional  2025  S.O.S   #paronacional   #comunidadesindígenas   #protestasocial   #ecuador   #resistenciaciudadana   #arteresistencia   #conaie   #pueblosoriginarios",2025-10-17T11:17:00.000Z,https://x.com/willanRSC/status/1979144611114131927,0,0,0
adugo,@adugobiri,“Guerra interna y  paro   nacional  en  Ecuador .”    …,2025-10-17T11:16:26.000Z,https://x.com/adugobiri/status/1979144467098542224,0,0,0
Caskabel Digital,@CaskabelDigital," Explosiones, protestas y tensiones globales marcan la semana. Ecuador  enfrenta una ola de violencia atribuida al crimen organizado y un  paro   nacional  por el alza del diésel que deja muertos y heridos.
Mientras tanto, el mundo observa una cumbre de paz en Gaza y los mercados",2025-10-17T02:32:25.000Z,https://x.com/CaskabelDigital/status/1979012594389197057,0,0,0
NotiMundo,@notimundoec," ""Lo único que no se puede perder es la confianza"", dijo en  #NotiMundoEstelar ,  @gabisommerfeld , canciller de la República, sobre la imagen del  Ecuador  en el exterior en medio del  paro   nacional .   …",2025-10-17T02:07:36.000Z,https://x.com/notimundoec/status/1979006348172869665,0,0,0
Noticias Oromar,@noticias_oromar,Daniel Noboa reacciona tras el “fin del  paro   nacional ” en  Ecuador . Asegura que sus opositores buscan distraer al Gobierno. La CONAIE aclara que no fue convocada a la mesa de diálogo y mantiene la resistencia. ¿Cómo realmente queda el  paro   nacional  ?,2025-10-17T01:43:19.000Z,https://x.com/noticias_oromar/status/1979000237386592318,0,0,0
teleSUR TV,@teleSURtv,"La Confederación Nacionalidades Indígenas del  #Ecuador    ,  #CONAIE , hizo un llamado a la unidad, refirió que no participó en la mesa de diálogo con el Gobierno y aclaró que las demandas del  paro   nacional  son de alcance  nacional",2025-10-17T01:39:35.000Z,https://x.com/teleSURtv/status/1978999296881008752,0,0,0
Gabriela Batyrev,@Soy_Tariacuri,"Ecuador  lleva prácticamente todo el mes en  paro   nacional  y en Perú desde ayer las manifestaciones vs el nuevo títere Jerí, son estados fallidos y al parecer a ningún medio corporativo   le interesa informar el tema ",2025-10-17T01:36:53.000Z,https://x.com/Soy_Tariacuri/status/1978998618464845934,0,0,0
Ecuador En Directo,@EcEnDirecto,"#NACIONALES  
La Universidad Central del  Ecuador  (UCE) informó este jueves 16 de octubre de 2025 algunos detalles tras las protestas ocurridas el miércoles en el marco del  paro   nacional . La institución señaló que la acción legítima del Estado en el uso progresivo de la fuerza debe",2025-10-17T01:34:10.000Z,https://x.com/EcEnDirecto/status/1978997937519665153,0,0,0
Carlos Sagnay de la Bastida,@carlossagnay,"""Necesitamos una alternativa al correísmo y al noboísmo. Necesitamos una tercera opción, una Tercera Vía"".
PARTE 5.  Paro   Nacional , Consulta Popular y Asamblea Constituyente. 16 octubre 2025. #Ecuador",2025-10-17T01:11:19.000Z,https://x.com/carlossagnay/status/1978992183169433998,0,0,0
La Hora Ecuador,@lahoraecuador,"En medio de la tensión por la continuidad parcial del  paro   nacional , la Universidad Central del  Ecuador  (UCE) publicó un comunicado en el que se ofrece como centro de mediación para facilitar el diálogo  . Detalles    ",2025-10-17T01:10:11.000Z,https://x.com/lahoraecuador/status/1978991898258739541,0,0,0
Guillermo,@akdmia2011,"En medio del  Paro   Nacional , reafirmamos nuestro compromiso con un  Ecuador  diverso, justo y soberano.
La voz del campo no callará.  @malenasofiamf   @AmnistiaOnline  @CorteIDH   @AsambleaEcuador",2025-10-17T00:35:13.000Z,https://x.com/akdmia2011/status/1978983099393335487,0,0,0
Geovanna Lasso,@geo_lasso,"#Ecuador   vive una crisis de derechos humanos: más de 350 denuncias, 101 detenciones
arbitrarias, 400 heridos, 12 desaparecidos y tres  asesinados
Exigimos fiscalización y justicia al  paro   nacional . #ParoNacional2025   #ElNuevoEcuador  @ONU_derechos   @AmnistiaOnline   @CorteIDH   @CIJ_ICJ",2025-10-17T00:02:57.000Z,https://x.com/geo_lasso/status/1978974978327392268,0,0,0
Diario Expreso,@Expresoec,"Cinco propuestas le hizo la Universidad Central del  Ecuador  al régimen del presidente Daniel Noboa, en medio del  paro   nacional .

Te contamos más ",2025-10-16T22:18:52.000Z,https://x.com/Expresoec/status/1978948786815680990,0,0,0
Diario Extra,@DiarioExtraEc,"La Federación de Organizaciones del Azuay, una de las bases de la CONAIE, emitió este 16 de octubre un pronunciamiento en el que desconoce el levantamiento del  paro   nacional  y asegura que “la resistencia vive y continúa”.

Más detalles: (    )",2025-10-16T22:15:11.000Z,https://x.com/DiarioExtraEc/status/1978947860637855794,0,0,0
Marco Navas,@MarcoAnibal,La gestión del  Paro   Nacional  2025 del régimen fue orientado a imponer su proyecto neoliberal neofascista neoconservador que durante ocho años destruye  Ecuador ¡Eso es todo¡,2025-10-16T22:14:43.000Z,https://x.com/MarcoAnibal/status/1978947740580073813,0,0,0
Equinoccio Digital,@EquinoccioMedia,"Durante el  paro   nacional  en  Ecuador , se confirmaron tres muertes relacionadas con las protestas que se desarrollan desde inicios de octubre. Entre las víctimas se encuentra José Alberto Guamán, comunero kichwa de Otavalo, quien falleció tras recibir un impacto de bala en el",2025-10-16T22:00:49.000Z,https://x.com/EquinoccioMedia/status/1978944246112752056,0,0,0
Mink'a Comunicación,@minkacomunica,"Ecuador : CONAIE mantiene el  Paro   Nacional , persiste la militarización en Imbabura y el Gobierno se niega a ceder Por Noelia Carrazana

El  Paro   Nacional  2025 en  Ecuador  continúa firme, a pesar del intento del Gobierno de Daniel Nobo...  ",2025-10-16T22:00:10.000Z,https://x.com/minkacomunica/status/1978944082375324060,0,0,0
GK,@GKecuador,"Las protestas por la eliminación del subsidio al diésel mantienen bloqueos y enfrentamientos.  Ecuador  entra en otra jornada de  paro .

Te contamos cómo avanza el  paro   nacional :",2025-10-16T22:00:02.000Z,https://x.com/GKecuador/status/1978944047487291667,0,0,0
Galo Vallejos Espinosa,@GaloVallejosE,"Que policías y militares que cometieron y delinquen aún en el  Paro   Nacional  en  Ecuador  sean identificados. Ambas fuerzas son turbias y en no pocos casos cómplices de delitos; por lo tanto la  @FiscaliaEcuador  debe actuar de oficio. Para ello es necesario cambiar de fiscal ya... #ATENCIÓN #ATENCIÓN Braulio Estiven Morales Farinango, joven de 18 años, fue impactado por una bala del ejército, durante la violencia desatada sobre Otavalo el día 14 de octubre del 2025.
El joven sufrirá una amputación en su pierna a causa del ataque.

Además se denuncia infiltración de",2025-10-16T21:52:54.000Z,https://x.com/GaloVallejosE/status/1978942253704888434,0,0,0
Pulso,@ElPulsoEc,"¡El  paro   nacional  llegó a su fin! 

Tras 24 días de movilizaciones, el Gobierno y el movimiento indígena alcanzaron un acuerdo que pone punto final a las protestas en todo el país. Ecuador  retoma la calma y las actividades se reanudan en las principales vías y ciudades.",2025-10-16T21:39:09.000Z,https://x.com/ElPulsoEc/status/1978938791206257139,0,0,0
#ElTrollsEresTu,@edyalfred8091,Que se vaya a la verga la  @CONAIE_Ecuador   con su  paro   nacional ... #NTF #NTF  | CONAIE aclara que no se ha llegado a un acuerdo para el fin del paro nacional  buff.ly/ABHvDXW ,2025-10-16T21:31:40.000Z,https://x.com/edyalfred8091/status/1978936908706091107,0,0,0
GK,@GKecuador,"En medio del  paro   nacional  la seguridad es clave. Manifestantes, periodistas o ciudadanos: todos pueden tomar precauciones para evitar riesgos.

Aquí te contamos cómo:",2025-10-16T21:20:00.000Z,https://x.com/GKecuador/status/1978933971296858147,0,0,0
La Hora Tungurahua,@horatungurahua,"El presidente Daniel Noboa se refirió al  paro    —medida que continúa, según la Conaie—, en medio de un evento en Machala, El Oro. Lee sus declaraciones    ",2025-10-16T20:27:37.000Z,https://x.com/horatungurahua/status/1978920790138454231,0,0,0
La Hora Ecuador,@lahoraecuador,"El presidente Daniel Noboa se refirió al  paro    —medida que continúa, según la Conaie—, en medio de un evento en Machala, El Oro. Lee sus declaraciones    ",2025-10-16T20:21:53.000Z,https://x.com/lahoraecuador/status/1978919347855732803,0,0,0
Francisco,@pancho_tellofj,"jajaja vives en  Ecuador , no? Puedes aclarar qué entiendes por  Paro  "" Nacional ""? En dónde fue la mayor parte de concentraciones del "" paro ""? jajajaja en cuántas de las  24 provincias se afectó su movilidad? Fue en la mayoría para que lo llames "" Nacional "" o las matemáticas no te dan?",2025-10-16T20:15:00.000Z,https://x.com/pancho_tellofj/status/1978917615696269369,0,0,0
Colglobalnews.com,@ColglobalNews,Protestas indígenas en  Ecuador  continúan tras 25 días de  paro   nacional,2025-10-16T20:03:04.000Z,https://x.com/ColglobalNews/status/1978914611672813904,0,0,0
Diario Extra,@DiarioExtraEc,"Durante las protestas en Otavalo, un joven resultó herido de bala y está en coma con riesgo de perder una pierna. Su familia, de escasos recursos, pide ayuda para su tratamiento.

Los detalles    ",2025-10-16T20:01:21.000Z,https://x.com/DiarioExtraEc/status/1978914179802128395,0,0,0
Fabricio Acebo,@acebo_fabricio,"Anderson , Confirmas lo que dices ,  @CONAIE_Ecuador   . Dice que el  paro   nacional  , continúa !",2025-10-16T19:11:23.000Z,https://x.com/acebo_fabricio/status/1978901604637057184,0,0,0
Diario Expreso,@Expresoec,"El  paro   nacional  en  Ecuador , que supera tres semanas, deja tres fallecidos confirmados. La Conaie y organizaciones de DD.HH. denuncian que murieron en enfrentamientos con la fuerza pública.

Lee más    ",2025-10-16T18:59:39.000Z,https://x.com/Expresoec/status/1978898650198692008,0,0,0
La Hora Tungurahua,@horatungurahua,"La explosión que destruyó la base del puente Churute, en Guayas, obligará a instalar dos puentes provisionales para restablecer el tránsito  , según la prefecta Marcela Aguiñaga.    ",2025-10-16T18:48:05.000Z,https://x.com/horatungurahua/status/1978895742551916888,0,0,0
mery Ramos Proaño,@Manuela1999R,"ECUADOR  NI UN PASO ATRÁS, VIVA EL  PARO   NACIONAL",2025-10-16T18:24:55.000Z,https://x.com/Manuela1999R/status/1978889911924121685,0,0,0
La Hora Ecuador,@lahoraecuador,"La explosión que destruyó la base del puente Churute, en Guayas, obligará a instalar dos puentes provisionales para restablecer el tránsito  , según la prefecta Marcela Aguiñaga.    ",2025-10-16T18:18:40.000Z,https://x.com/lahoraecuador/status/1978888339005550818,0,0,0
La Hora Ecuador,@lahoraecuador,"En medio de las tensiones del  paro   nacional , La Fundación Regional de Asesoría en Derechos Humano (Inredh) alertó que, por segunda vez en estas manifestaciones, personas desconocidas se hacen pasar por Inredh. Detalles ",2025-10-16T18:18:11.000Z,https://x.com/lahoraecuador/status/1978888215378420071,0,0,0
Behier Rivadeneira,@behierTw,"El  Paro   Nacional  continúa en  Ecuador  con cierre de carreteras y protestas.  Aunque el Gobierno anunció que el paro indígena en Imbabura concluyó tras llegar a un acuerdo con los dirigentes, el ECU 911 registra el siguiente cierre de vías por manifestaciones:

Carchi: Bolívar - Piquiucho

Imbabura: Zuleta - Rumipamba, Otavalo - Cotacachi, San Roque -",2025-10-16T17:59:02.000Z,https://x.com/behierTw/status/1978883398417473702,0,0,0
Lupa Media,@LupaMediaEC,"  #FactCheckExprés  |   NO. Este video de policías caminando con escudos   no corresponde a  Ecuador    ni al  paro   nacional  de 2025.

 ¿Cómo lo sabemos?   Usando Google Lens, Lupa Media identificó que el registro más antiguo del video data del 27 de julio de 2023.  El",2025-10-16T17:49:17.000Z,https://x.com/LupaMediaEC/status/1978880943889805773,0,0,0
Ecuavisa Noticias,@EcuavisaInforma,"Corte 11:40 |    La vía Cuenca-Loja, en Saraguro, se encuentra cerrada con montículos de tierra, piedras y llantas quemadas. Los manifestantes nuevamente salieron esta mañana para seguir con las protestas    ",2025-10-16T17:38:08.000Z,https://x.com/EcuavisaInforma/status/1978878139125137824,0,0,0
Expedientes,@Expedientes_ec," | La CONAIE llama a la unidad y pide a las bases de Imbabura no dividirse, tras el anuncio del Gobierno sobre el fin del  paro . El movimiento insiste en mantener la resistencia  nacional .
    …  #CONAIE   #Imbabura   #Ecuador",2025-10-16T17:20:46.000Z,https://x.com/Expedientes_ec/status/1978873768538788075,0,0,0
ADR555,@AReyesM15822,"Ecuador  vive una crisis tensa con el  paro   nacional  de la Conaie en su cuarta semana (o más, con extensiones), impulsado por la eliminación del subsidio al diésel por el gobierno de Daniel Noboa (parte de reformas económicas para estabilizar finanzas).",2025-10-16T17:12:08.000Z,https://x.com/AReyesM15822/status/1978871594136035477,0,0,0
El Universo,@eluniversocom,Conaie llama a la calma y unidad en Imbabura y aclara que la dirigencia  nacional  no fue parte del diálogo con el gobierno de Daniel Noboa  ,2025-10-16T17:08:20.000Z,https://x.com/eluniversocom/status/1978870636874186811,0,0,0
Aurora Almeida,@AuroraA87982772,"  …  
ASI ES COMO EL NARCO GOBIERNO MATA AL PUEBLO CON DISPAROS DIRECTOS AL CUERPO",2025-10-16T17:03:27.000Z,https://x.com/AuroraA87982772/status/1978869407850942883,0,0,0
PRENSA Virtual,@PRENSAVirtual_,#Ecuador  || Las dirigenta Pacha Terán reafirmó que las comunidades se mantienen en el  Paro   Nacional .,2025-10-16T16:25:57.000Z,https://x.com/PRENSAVirtual_/status/1978859973967749290,0,0,0
KCH RADIO 90.9FM,@kchradio,"""Lo que está fallando en el  Ecuador  es el manejo de la verdad""  El Dr.  @EstebanPRonC , constitucionalista, opinó sobre el  paro   nacional  en  Ecuador  y cuestionó las narrativas de ambas partes, tanto de la Conaie como del Gobierno    90.9 FM |    ",2025-10-16T16:15:55.000Z,https://x.com/kchradio/status/1978857448883495411,0,0,0
Conejo Oligarca,@conejo_oligarca,"Estuvo presente un sacerdote de la iglesia católica en el  Ecuador . Nadie jamás los obligó a sentarse con Reinberg.

Ya mejor dí que quieres seguir con el  paro   nacional  porque te gusta ver al  Ecuador  arder. Tal cómo tus panas de la RC.",2025-10-16T16:01:58.000Z,https://x.com/conejo_oligarca/status/1978853936002974142,0,0,0
Diego F. Ramos F.,@diegoramosflor,"1) No hay nada en el comunicado que indique que el  paro  ha terminado. 2) Creo que siempre fue un error pensar que el  paro   nacional  se reducía a la CONAIE o al subsidio al diésel. Hay que recordar que las movilizaciones empezaron en Cuenca. #Pujilí #Pujilí Jóvenes, estudiantes, hombres y mujeres de Pujilí realizaron un plantón y una caminata el miércoles 15 de octubre en apoyo al  #ParoNacionalEC #ParoNacionalEC  
""Rechacemos el racismo que se ha impregnado en la sociedad. El hecho de decir que somos mestizos y allá están los indígenas.",2025-10-16T16:01:35.000Z,https://x.com/diegoramosflor/status/1978853839282278758,0,0,0
La Hora Tungurahua,@horatungurahua," La ministra de Gobierno, Zaida Rovira, aclaró que el tema del diésel nunca estuvo en la mesa de diálogo en Imbabura. Lee lo que comentó sobre si el Gobierno hablará con Marlon Vargas, presidente de Conaie.    ",2025-10-16T15:53:50.000Z,https://x.com/horatungurahua/status/1978851891493626290,0,0,0
SYLPHA,@CECILIACAR80077,"#IC  / Durante las protestas del  paro   nacional , miembros de la Policía  Nacional  detuvieron a una persona en las inmediaciones de la Universidad Central del  Ecuador  la noche de este miércoles.",2025-10-16T15:47:52.000Z,https://x.com/CECILIACAR80077/status/1978850386996875472,0,0,0
Grok,@grok,"El video parece provenir de los eventos recientes del  Paro   Nacional  en  Ecuador , específicamente de protestas en Imbabura u Otavalo alrededor del 15 de octubre de 2025. Muestra a un individuo vestido como manifestante portando voladores (cohetes) y acercándose a personal militar,",2025-10-16T15:42:30.000Z,https://x.com/grok/status/1978849035831427205,0,0,0
La Hora Ecuador,@lahoraecuador," La ministra de Gobierno, Zaida Rovira, aclaró que el tema del diésel nunca estuvo en la mesa de diálogo en Imbabura. Lee lo que comentó sobre si el Gobierno hablará con Marlon Vargas, presidente de Conaie.    ",2025-10-16T15:42:16.000Z,https://x.com/lahoraecuador/status/1978848980822798833,0,0,0
Nela Progresista,@MoronNela,#Ecuador   está en  #Paro    nacional  y la  #represión  ha sido brutal ,2025-10-16T15:33:47.000Z,https://x.com/MoronNela/status/1978846845196443809,0,0,0
karloSan,@carlossanchez81,No hay  PARO   NACIONAL  no mientan una sola provincia el  Ecuador  tiene 24... El problema es justo en la provincia donde más contrabando existe desde Colombia y en donde hay un punto grande de minería ILEGAL q es Buenos aires   a quien defiende la  #conaiegolpista,2025-10-16T15:32:29.000Z,https://x.com/carlossanchez81/status/1978846516841197789,0,0,0
Pinta Charla,@noplancho,Joven comunero de Otavalo se convirtió en la tercera víctima mortal del  paro   nacional  en  Ecuador  | Por Yalilé Loaiza,2025-10-16T15:31:23.000Z,https://x.com/noplancho/status/1978846240214294553,0,0,0
Radio Sonorama - La Gran Señal Nacional,@SonoramaEc,"ALIANZA DE DERECHOS HUMANOS REPORTA POSIBLES 282 HERIDOS Y 346 VULNERACIONES DURANTE EL  PARO   NACIONAL Según la Alianza de Derechos Humanos, durante los 23 días del  Paro   Nacional  en  Ecuador  se habrían  #registrado  346 vulneraciones y 282 personas heridas. También se mencionan 15",2025-10-16T14:45:58.000Z,https://x.com/SonoramaEc/status/1978834808689009080,0,0,0
La Hora Tungurahua,@horatungurahua,"Yaku Pérez, miembro de la Federación de Organizaciones Indígenas y Campesinas del Azuay, dijo que el acuerdo alcanzado entre las organizaciones indígenas de Imbabura y el Gobierno fue “bajo presión e ilegítimo”.   Lee sus declaraciones    ",2025-10-16T14:45:12.000Z,https://x.com/horatungurahua/status/1978834619110752444,0,0,0
La Hora Ecuador,@lahoraecuador,"Yaku Pérez, miembro de la Federación de Organizaciones Indígenas y Campesinas del Azuay, dijo que el acuerdo alcanzado entre las organizaciones indígenas de Imbabura y el Gobierno fue “bajo presión e ilegítimo”.   Lee sus declaraciones    ",2025-10-16T14:36:06.000Z,https://x.com/lahoraecuador/status/1978832327166796007,0,0,0
Cámara de Industrias de Guayaquil,@Industriasgye," Nuestro presidente, Juan Carlos Navarro, fue entrevistado por Gabriela Castro en el programa Al Borde de la Noche de Radio Forever, donde compartió su perspectiva sobre las afectaciones y pérdidas económicas que el  paro   nacional  ha ocasionado en el  Ecuador   , así como su",2025-10-16T14:32:28.000Z,https://x.com/Industriasgye/status/1978831415300018479,0,0,0
Grok,@grok,"El  paro   nacional  en  Ecuador  no ha terminado por completo al 16 de octubre. En Imbabura, las comunidades indígenas levantaron bloqueos tras diálogos locales con el Gobierno, liberando vías después de 23 días. Sin embargo, persisten cierres en cuatro provincias (incluyendo",2025-10-16T14:14:26.000Z,https://x.com/grok/status/1978826873200365921,0,0,0
Colombia Informa,@Col_Informa," Las Fuerzas Armadas de  Ecuador  reprimieron el  Paro   Nacional  y causaron tres muertos, cientos de heridos y 120 detenidos. El presidente Daniel Noboa busca extender el estado de sitio que rige en el país desde 2024.",2025-10-16T14:10:37.000Z,https://x.com/Col_Informa/status/1978825916215161343,0,0,0
Xavitv Noticias,@xavitvnoticias,"Imbabura y 3 provincias más amanecen con cierres viales, pese a que se declaro ayer fin del  paro   nacional , aquí te cuento #imbabura   #cierresviales   #paronacional   #ecuador    #noticias",2025-10-16T14:08:58.000Z,https://x.com/xavitvnoticias/status/1978825498303111658,0,0,0
Lavca,@lavca1975,Hablan d  paro   nacional  y lo q se ve o se vio fue en 3 provincias d 24 q tiene el  ecuador,2025-10-16T14:03:47.000Z,https://x.com/lavca1975/status/1978824195170595230,0,0,0
teleSUR TV,@teleSURtv,El premio Nobel de la paz Adolfo Pérez Esquivel denunció en una carta la represión del Gobierno de Daniel Noboa contra los manifestantes en el marco del  paro   nacional  en  #Ecuador,2025-10-16T13:53:00.000Z,https://x.com/teleSURtv/status/1978821480977666367,0,0,0
Radio Sucesos Ecuador,@radiosucesosec,"  #NoticieroSucesos  con  @verocha16  y  @andresvasconez   Antonio Ricaurte  @RicaurteOficial  aclaró que no ha existido un  paro   nacional  en  Ecuador , sino un  paro  cantonal en Otavalo y Cotacachi, poblaciones secuestradas, violentadas y abusadas.
Añadió que el movimiento indígena de",2025-10-16T13:52:00.000Z,https://x.com/radiosucesosec/status/1978821228992324004,0,0,0
El Universo,@eluniversocom,En Vivo: Noticias de última hora del  paro   nacional  en  Ecuador  hoy jueves 16 de octubre  ,2025-10-16T13:50:55.000Z,https://x.com/eluniversocom/status/1978820956777861544,0,0,0
